month,coin_name,symbol,open,high,low,close,volume,market_cap,monthly_return,log_return,cumulative_return,ma_20,ma_50,ma_200,rsi_14,macd,macd_signal,volatility_30d,max_drawdown,ath_price,atl_price,drawdown_from_ath,news_sentiment,news_count,news_impact_score,signal
2024-06,Monero,XMR,16196.15,19371.39,15640.04,17624.55,22975258355,1.40,0.0882,0.0845,0.3706,16743.32,15862.09,14980.86,40,4.301,0.088,0.3,-1.131,17797.83,8270.23,0.01,Positive,21,0.05,Profit
2024-07,Monero,XMR,17624.55,20989.16,16458.47,19864.42,36076841706,3.83,0.1271,0.1196,0.4977,18871.2,17877.98,16884.76,40,0.252,-2.146,0.6,-1.402,19864.42,8270.23,0,Positive,13,-0.056,Profit
2024-08,Monero,XMR,19864.42,21677.87,16285.34,17853.49,20709447044,2.70,-0.1012,-0.1067,0.3965,16960.81,16068.14,15175.46,68,1.306,2.431,0.57,-1.159,19864.42,8270.23,0.101,Positive,18,0.025,Loss
2024-09,Monero,XMR,17853.49,18446.26,14903.99,16340.67,20648582110,2.24,-0.0847,-0.0885,0.3117,15523.63,14706.6,13889.57,64,2.347,-1.181,0.51,-0.976,19864.42,8270.23,0.177,Positive,23,0.039,Loss
2024-10,Monero,XMR,16340.67,18648.84,15818.76,18247.79,37872408447,2.51,0.1167,0.1104,0.4285,17335.4,16423.01,15510.62,33,1.372,-0.424,0.53,-1.206,19864.42,8270.23,0.081,Positive,12,0.011,Profit
2024-11,Monero,XMR,18247.79,19745.21,14715.8,15387.11,40481574311,5.11,-0.1568,-0.1705,0.2717,14617.75,13848.4,13079.04,30,-3.159,-0.899,0.66,-0.861,19864.42,8270.23,0.225,Negative,18,0.04,Loss
2024-12,Monero,XMR,15387.11,16597.65,13481.82,13846.05,14748603747,1.37,-0.1002,-0.1055,0.1715,13153.75,12461.45,11769.14,58,-4.106,-3.645,0.56,-0.674,19864.42,8270.23,0.303,Positive,23,0.068,Loss
2022-01,Bitcoin Cash,BCH,35242.24,38391.36,33386.88,37127.57,47023555049,3.44,0.0535,0.0521,0.0535,35271.19,33414.81,31558.43,33,-3.235,0.227,0.34,-0.053,37127.57,35242.24,0,Positive,11,-0.067,Profit
2022-02,Bitcoin Cash,BCH,37127.57,40183.44,29447.52,32430.12,28933580127,1.27,-0.1265,-0.1353,-0.073,30808.61,29187.11,27565.6,36,3.84,-0.149,0.35,0,37127.57,32430.12,0.127,Positive,29,-0.05,Loss
2022-03,Bitcoin Cash,BCH,32430.12,33714.09,23050.57,24848.82,20703243633,1.33,-0.2338,-0.2663,-0.3068,23606.37,22363.93,21121.49,37,-2.677,-1.85,0.76,0,37127.57,24848.82,0.331,Positive,27,-0.043,Loss
2022-04,Bitcoin Cash,BCH,24848.82,35772.07,22769.08,33179.86,36445495030,6.13,0.3353,0.2891,0.0285,31520.87,29861.88,28202.88,65,-3.509,0.479,0.36,-0.335,37127.57,24848.82,0.106,Positive,20,-0.055,Profit
2022-05,Bitcoin Cash,BCH,33179.86,41140.54,31407.53,39239.09,42255491522,6.70,0.1826,0.1677,0.2111,37277.14,35315.18,33353.23,41,1.948,0.993,0.45,-0.579,39239.09,24848.82,0,Positive,29,0.041,Profit
2022-06,Bitcoin Cash,BCH,39239.09,42022.94,35826.44,40160.91,42859168411,2.81,0.0235,0.0232,0.2346,38152.86,36144.81,34136.77,39,-1.962,-0.411,0.71,-0.616,40160.91,24848.82,0,Negative,18,0.029,Profit
2022-07,Bitcoin Cash,BCH,40160.91,41820.99,38693.39,39856.75,27570015976,3.15,-0.0076,-0.0076,0.227,37863.91,35871.07,33878.24,52,1.507,1.478,0.36,-0.604,40160.91,24848.82,0.008,Negative,16,-0.069,Loss
2022-08,Bitcoin Cash,BCH,39856.75,41645.15,32610.31,35672.85,10124756101,8.54,-0.105,-0.1109,0.122,33889.2,32105.56,30321.92,58,-1.385,3.379,0.62,-0.436,40160.91,24848.82,0.112,Positive,7,0.054,Loss
2022-09,Bitcoin Cash,BCH,35672.85,45419.29,34158.01,41395.49,19160682921,6.32,0.1604,0.1488,0.2825,39325.72,37255.94,35186.17,42,2.575,2.207,0.42,-0.666,41395.49,24848.82,0,Positive,16,-0.044,Profit
2022-10,Bitcoin Cash,BCH,41395.49,58378.74,39908.07,53290.8,36203287205,8.79,0.2874,0.2526,0.5698,50626.26,47961.72,45297.18,46,0.829,2.93,0.66,-1.145,53290.8,24848.82,0,Negative,15,0.08,Profit
2022-11,Bitcoin Cash,BCH,53290.8,57746.24,49215.68,51258.56,48771537415,3.09,-0.0381,-0.0389,0.5317,48695.63,46132.7,43569.78,47,1.077,-1.634,0.4,-1.063,53290.8,24848.82,0.038,Negative,21,0.063,Loss
2022-12,Bitcoin Cash,BCH,51258.56,60303.08,46568.85,54844.33,21742087583,1.09,0.07,0.0676,0.6016,52102.11,49359.89,46617.68,35,-4.849,0.36,0.78,-1.207,54844.33,24848.82,0,Positive,12,-0.03,Profit
2023-01,Bitcoin Cash,BCH,54844.33,58425.08,37078.63,40055.52,37878954217,1.64,-0.2697,-0.3142,0.332,38052.74,36049.97,34047.19,36,-0.133,1.262,0.29,-0.612,54844.33,24848.82,0.27,Negative,16,0.044,Loss
2023-02,Bitcoin Cash,BCH,40055.52,43794.64,37496.44,40921.88,18550634975,2.97,0.0216,0.0214,0.3536,38875.78,36829.69,34783.59,46,-1.348,3.68,0.75,-0.647,54844.33,24848.82,0.254,Positive,23,-0.001,Profit
2023-03,Bitcoin Cash,BCH,40921.88,49674.94,37873.48,46249.78,44545618710,3.79,0.1302,0.1224,0.4838,43937.3,41624.81,39312.32,48,0.928,1.936,0.33,-0.861,54844.33,24848.82,0.157,Negative,12,0.017,Profit
2023-04,Bitcoin Cash,BCH,46249.78,50153.51,44633.67,48909.91,37769053489,6.03,0.0575,0.0559,0.5413,46464.42,44018.92,41573.43,49,2.399,3.002,0.52,-0.968,54844.33,24848.82,0.108,Positive,20,-0.066,Profit
2023-05,Bitcoin Cash,BCH,48909.91,52424.88,39914.08,40951.74,41532747032,1.28,-0.1627,-0.1776,0.3786,38904.15,36856.56,34808.98,40,-1.451,1.398,0.41,-0.648,54844.33,24848.82,0.253,Positive,13,0.041,Loss
2023-06,Bitcoin Cash,BCH,40951.74,43755.83,37669.48,39517.61,1428119509,6.13,-0.035,-0.0356,0.3436,37541.73,35565.85,33589.97,31,1.279,-3.24,0.65,-0.59,54844.33,24848.82,0.279,Positive,20,-0.049,Loss
2023-07,Bitcoin Cash,BCH,39517.61,49841.59,38638.3,47408.87,9329724765,7.52,0.1997,0.1821,0.5433,45038.43,42667.99,40297.54,36,0.759,1.415,0.52,-0.908,54844.33,24848.82,0.136,Positive,25,0.009,Profit
2023-08,Bitcoin Cash,BCH,47408.87,61696.32,45391.36,57392.37,9519232512,8.35,0.2106,0.1911,0.7539,54522.75,51653.13,48783.51,65,-2.833,2.289,0.32,-1.31,57392.37,24848.82,0,Negative,20,0.019,Profit
2023-09,Bitcoin Cash,BCH,57392.37,62694.64,51674.08,53745.74,48969019638,8.36,-0.0635,-0.0656,0.6903,51058.46,48371.17,45683.88,67,-4.788,2.733,0.2,-1.163,57392.37,24848.82,0.064,Positive,33,-0.038,Loss
2023-10,Bitcoin Cash,BCH,53745.74,56725.96,47652.89,52614.69,18905053031,4.67,-0.021,-0.0213,0.6693,49983.95,47353.22,44722.49,59,-3.306,0.627,0.64,-1.117,57392.37,24848.82,0.083,Positive,27,-0.019,Loss
2023-11,Bitcoin Cash,BCH,52614.69,66983.53,47600.89,61981.13,33592977417,6.34,0.178,0.1638,0.8473,58882.08,55783.02,52683.96,57,1.154,3.407,0.76,-1.494,61981.13,24848.82,0,Negative,23,0.005,Profit
2023-12,Bitcoin Cash,BCH,61981.13,77293.78,58646.05,71289.31,9664585658,2.05,0.1502,0.1399,0.9975,67724.84,64160.38,60595.91,32,-3.591,-3.391,0.32,-1.869,71289.31,24848.82,0,Negative,28,-0.013,Profit
2024-01,Bitcoin Cash,BCH,71289.31,75275.7,50908.76,54287.05,47350803971,4.95,-0.2385,-0.2725,0.759,51572.7,48858.34,46143.99,37,1.237,-2.784,0.52,-1.185,71289.31,24848.82,0.238,Positive,31,-0.066,Loss
2024-02,Bitcoin Cash,BCH,54287.05,57455.44,48713.45,52943.11,4085274618,2.54,-0.0248,-0.0251,0.7342,50295.95,47648.8,45001.64,36,4.569,-3.28,0.49,-1.131,71289.31,24848.82,0.257,Positive,14,0.065,Loss
2024-03,Bitcoin Cash,BCH,52943.11,57363.35,33496.9,34993.5,31715713123,6.00,-0.339,-0.4141,0.3952,33243.82,31494.15,29744.47,50,0.332,3.501,0.78,-0.408,71289.31,24848.82,0.509,Positive,14,-0.067,Loss
2024-04,Bitcoin Cash,BCH,34993.5,40679,33129.79,39107.61,19552436768,5.77,0.1176,0.1112,0.5128,37152.23,35196.85,33241.47,63,-0.592,3.391,0.71,-0.574,71289.31,24848.82,0.451,Positive,21,0.013,Profit
2024-05,Bitcoin Cash,BCH,39107.61,40057.82,29638.4,32733.34,43492986094,2.71,-0.163,-0.1779,0.3498,31096.68,29460.01,27823.34,34,1.312,-1.187,0.78,-0.317,71289.31,24848.82,0.541,Negative,15,0.073,Loss
2024-06,Bitcoin Cash,BCH,32733.34,35238.36,30049.57,31272.15,12024116856,1.19,-0.0446,-0.0457,0.3051,29708.54,28144.93,26581.32,58,2.904,1.318,0.3,-0.258,71289.31,24848.82,0.561,Positive,24,0.002,Loss
2024-07,Bitcoin Cash,BCH,31272.15,40709.77,29548.06,38456.75,41119353791,4.10,0.2297,0.2068,0.5349,36533.92,34611.08,32688.24,65,-3.196,2.862,0.24,-0.548,71289.31,24848.82,0.461,Negative,25,-0.078,Profit
2024-08,Bitcoin Cash,BCH,38456.75,48576.7,36101.18,44272.31,26126010988,7.85,0.1512,0.1408,0.6861,42058.69,39845.08,37631.46,65,0.219,0.695,0.2,-0.782,71289.31,24848.82,0.379,Positive,20,0.077,Profit
2024-09,Bitcoin Cash,BCH,44272.31,52493.48,40849.77,51191.8,21803460096,1.67,0.1563,0.1452,0.8424,48632.21,46072.62,43513.03,33,0.713,3.051,0.43,-1.06,71289.31,24848.82,0.282,Negative,10,-0.049,Profit
2024-10,Bitcoin Cash,BCH,51191.8,52591.55,36079.66,39878.99,24054942422,1.58,-0.221,-0.2497,0.6214,37885.04,35891.09,33897.14,46,-3.575,2.806,0.25,-0.605,71289.31,24848.82,0.441,Positive,24,-0.022,Loss
2024-11,Bitcoin Cash,BCH,39878.99,45176.47,37266.62,41232.79,39041549130,4.20,0.0339,0.0334,0.6553,39171.16,37109.52,35047.88,63,-0.789,-1.432,0.41,-0.659,71289.31,24848.82,0.422,Negative,27,0.024,Profit
2024-12,Bitcoin Cash,BCH,41232.79,44103.63,24115.79,24621.81,2578630227,3.09,-0.4029,-0.5156,0.2525,23390.72,22159.63,20928.54,63,-3.251,-3.663,0.69,0,71289.31,24621.81,0.655,Negative,19,0.049,Loss
2022-01,EOS,EOS,10254.28,10585.86,9214.27,10007.89,34559171910,3.77,-0.024,-0.0243,-0.024,9507.49,9007.1,8506.7,69,0.215,-3.721,0.63,0,10254.28,10007.89,0.024,Positive,16,-0.003,Loss
2022-02,EOS,EOS,10007.89,11108.5,9555.17,10365.34,15143267485,6.85,0.0357,0.0351,0.0117,9847.07,9328.8,8810.53,67,-1.149,-2.435,0.5,-0.036,10365.34,10007.89,0,Positive,30,0.069,Profit
2022-03,EOS,EOS,10365.34,11293.16,7981.64,8754.16,43162478842,1.06,-0.1554,-0.1689,-0.1438,8316.45,7878.74,7441.03,31,0.474,-3.131,0.61,0,10365.34,8754.16,0.155,Negative,19,-0.027,Loss
2022-04,EOS,EOS,8754.16,10380.34,8107.52,9549.43,23915413453,1.75,0.0908,0.087,-0.0529,9071.96,8594.49,8117.02,50,4.536,3.757,0.35,-0.091,10365.34,8754.16,0.079,Positive,17,-0.032,Profit
2022-05,EOS,EOS,9549.43,10431.76,8661.48,8934.16,14669280479,4.48,-0.0644,-0.0666,-0.1173,8487.45,8040.74,7594.03,66,2.032,-0.655,0.64,-0.021,10365.34,8754.16,0.138,Negative,21,0.054,Loss
2022-06,EOS,EOS,8934.16,9824.95,8142.46,9552.28,8097534526,2.17,0.0692,0.0669,-0.0481,9074.67,8597.06,8119.44,37,4.303,0.912,0.6,-0.091,10365.34,8754.16,0.078,Negative,18,-0.049,Profit
2022-07,EOS,EOS,9552.28,11147.39,8732.63,10424.71,34587982743,1.40,0.0913,0.0874,0.0432,9903.47,9382.24,8861,60,-3.064,-0.831,0.36,-0.191,10424.71,8754.16,0,Positive,22,-0.014,Profit
2022-08,EOS,EOS,10424.71,11424.15,8210.72,8823.15,43811020432,1.54,-0.1536,-0.1668,-0.1104,8381.99,7940.83,7499.68,47,-3.925,-1.133,0.43,-0.008,10424.71,8754.16,0.154,Negative,19,0.008,Loss
2022-09,EOS,EOS,8823.15,9368.48,7486,8179.82,47520928039,1.32,-0.0729,-0.0757,-0.1834,7770.83,7361.84,6952.85,45,0.96,-1.083,0.24,0,10424.71,8179.82,0.215,Positive,28,-0.021,Loss
2022-10,EOS,EOS,8179.82,9587.33,7985.25,9375.31,2488269901,6.08,0.1462,0.1364,-0.0372,8906.54,8437.78,7969.01,53,2.488,-2.214,0.76,-0.146,10424.71,8179.82,0.101,Negative,15,0.011,Profit
2022-11,EOS,EOS,9375.31,9671.53,8089.12,8286.85,15242237466,1.46,-0.1161,-0.1234,-0.1533,7872.51,7458.16,7043.82,57,-1.451,0.546,0.71,-0.013,10424.71,8179.82,0.205,Positive,8,0.015,Loss
2022-12,EOS,EOS,8286.85,9516.83,7962.05,9035.22,10316872290,1.50,0.0903,0.0865,-0.063,8583.46,8131.7,7679.94,43,0.172,0.092,0.41,-0.105,10424.71,8179.82,0.133,Positive,17,-0.013,Profit
2023-01,EOS,EOS,9035.22,10032.28,8416.3,9609.04,18657177478,1.66,0.0635,0.0616,0.0005,9128.59,8648.13,8167.68,31,4.632,-3.471,0.77,-0.175,10424.71,8179.82,0.078,Positive,25,0.057,Profit
2023-02,EOS,EOS,9609.04,13277.61,8994.74,12391.24,17976682358,1.43,0.2895,0.2543,0.29,11771.68,11152.12,10532.56,38,3.128,0.817,0.22,-0.515,12391.24,8179.82,0,Negative,15,0.02,Profit
2023-03,EOS,EOS,12391.24,13525.74,12104.45,12828.34,27313244497,1.44,0.0353,0.0347,0.3253,12186.92,11545.51,10904.09,57,0.82,-1.572,0.38,-0.568,12828.34,8179.82,0,Positive,21,-0.035,Profit
2023-04,EOS,EOS,12828.34,13619.13,8497.24,8750.98,30753399194,1.71,-0.3178,-0.3825,0.0075,8313.43,7875.88,7438.33,55,1.313,2.175,0.22,-0.07,12828.34,8179.82,0.318,Positive,17,-0.07,Loss
2023-05,EOS,EOS,8750.98,9340.47,7456.56,7858.97,26225020657,1.01,-0.1019,-0.1075,-0.0944,7466.03,7073.08,6680.13,30,1.64,0.067,0.47,0,12828.34,7858.97,0.387,Positive,22,-0.025,Loss
2023-06,EOS,EOS,7858.97,8301.13,6086.21,6593.87,5072357084,1.08,-0.161,-0.1755,-0.2554,6264.18,5934.49,5604.79,65,1.872,0.612,0.36,0,12828.34,6593.87,0.486,Positive,16,-0.004,Loss
2023-07,EOS,EOS,6593.87,7884.32,6122.82,7240.05,31206129950,1.02,0.098,0.0935,-0.1574,6878.05,6516.05,6154.04,54,-2.788,-2.178,0.67,-0.098,12828.34,6593.87,0.436,Positive,13,0.009,Profit
2023-08,EOS,EOS,7240.05,8870.35,6900.51,8161.93,30019156989,8.40,0.1273,0.1199,-0.0301,7753.84,7345.74,6937.64,69,0.716,2.409,0.68,-0.238,12828.34,6593.87,0.364,Negative,21,0.049,Profit
2023-09,EOS,EOS,8161.93,9413.16,7393.2,8721.85,18923878048,1.70,0.0686,0.0663,0.0385,8285.75,7849.66,7413.57,30,-1.375,0.031,0.7,-0.323,12828.34,6593.87,0.32,Positive,26,0.029,Profit
2023-10,EOS,EOS,8721.85,8949.3,8045.73,8312,32030069997,1.20,-0.047,-0.0481,-0.0085,7896.4,7480.8,7065.2,65,2.352,2.529,0.7,-0.261,12828.34,6593.87,0.352,Positive,14,0.019,Loss
2023-11,EOS,EOS,8312,8794.93,6919.15,7542.55,24798774096,1.47,-0.0926,-0.0971,-0.1011,7165.42,6788.3,6411.17,62,0.508,-3.241,0.77,-0.144,12828.34,6593.87,0.412,Positive,10,0.029,Loss
2023-12,EOS,EOS,7542.55,8928.04,7085.51,8338.67,1713668476,9.75,0.1056,0.1003,0.0045,7921.74,7504.8,7087.87,54,3.534,0.163,0.73,-0.265,12828.34,6593.87,0.35,Positive,8,-0.04,Profit
2024-01,EOS,EOS,8338.67,9220.87,7830.7,8886.86,21606147121,1.10,0.0657,0.0637,0.0702,8442.52,7998.17,7553.83,46,-1.057,-2.93,0.24,-0.348,12828.34,6593.87,0.307,Positive,18,-0.054,Profit
2024-02,EOS,EOS,8886.86,10871.66,8118.94,9952.96,48642038956,4.13,0.12,0.1133,0.1902,9455.31,8957.66,8460.01,36,0.02,3.686,0.64,-0.509,12828.34,6593.87,0.224,Positive,13,-0.043,Profit
2024-03,EOS,EOS,9952.96,10441.67,8550.67,9026.63,39610932103,9.71,-0.0931,-0.0977,0.0971,8575.3,8123.97,7672.64,32,1.568,-0.913,0.48,-0.369,12828.34,6593.87,0.296,Positive,13,-0.076,Loss
2024-04,EOS,EOS,9026.63,10228.57,8792.94,9347.33,18080245407,1.68,0.0355,0.0349,0.1327,8879.97,8412.6,7945.23,69,0.574,-2.41,0.6,-0.418,12828.34,6593.87,0.271,Positive,12,-0.004,Profit
2024-05,EOS,EOS,9347.33,11412.82,8700.38,10434,1688506414,8.02,0.1163,0.11,0.2489,9912.3,9390.6,8868.9,38,-2.986,-2.034,0.4,-0.582,12828.34,6593.87,0.187,Negative,20,-0.048,Profit
2024-06,EOS,EOS,10434,10833.33,10146.75,10384.37,31318913429,4.07,-0.0048,-0.0048,0.2442,9865.15,9345.93,8826.71,47,-1.473,3.656,0.73,-0.575,12828.34,6593.87,0.191,Negative,11,-0.049,Loss
2024-07,EOS,EOS,10384.37,10708.96,9362.66,10295.98,7179153137,1.62,-0.0085,-0.0085,0.2356,9781.18,9266.38,8751.58,48,4.819,3.443,0.28,-0.561,12828.34,6593.87,0.197,Negative,16,0.053,Loss
2024-08,EOS,EOS,10295.98,10917.71,9549.85,10352.76,14090035341,1.75,0.0055,0.0055,0.2412,9835.12,9317.49,8799.85,45,-4.127,0.144,0.37,-0.57,12828.34,6593.87,0.193,Negative,20,-0.074,Profit
2024-09,EOS,EOS,10352.76,12872.2,10104.58,11943.81,39383706795,3.47,0.1537,0.143,0.3948,11346.62,10749.43,10152.24,53,-2.317,1.611,0.77,-0.811,12828.34,6593.87,0.069,Positive,22,-0.057,Profit
2024-10,EOS,EOS,11943.81,13530.02,11672.43,12606.9,46332513451,1.75,0.0555,0.054,0.4504,11976.56,11346.21,10715.87,65,1.875,-3.519,0.36,-0.912,12828.34,6593.87,0.017,Positive,18,-0.074,Profit
2024-11,EOS,EOS,12606.9,12870.36,7798.62,8369.08,7534634429,3.52,-0.3362,-0.4097,0.1142,7950.63,7532.18,7113.72,54,-3.539,2.324,0.34,-0.269,12828.34,6593.87,0.348,Positive,16,0.016,Loss
2024-12,EOS,EOS,8369.08,8601.16,7213.37,7972.49,3191157470,7.39,-0.0474,-0.0485,0.0668,7573.87,7175.24,6776.62,50,4.067,1.527,0.59,-0.209,12828.34,6593.87,0.379,Positive,7,-0.06,Loss
2022-01,Tezos,XTZ,5636.19,6491.78,5292.69,6128.04,16055712888,1.12,0.0873,0.0837,0.0873,5821.64,5515.23,5208.83,43,2.992,-0.124,0.23,-0.087,6128.04,5636.19,0,Negative,24,-0.042,Profit
2022-02,Tezos,XTZ,6128.04,6676.43,5275.42,5811.91,10006277266,4.32,-0.0516,-0.053,0.0357,5521.31,5230.71,4940.12,38,-2.414,-2.779,0.65,-0.031,6128.04,5636.19,0.052,Positive,28,0.018,Loss
2022-03,Tezos,XTZ,5811.91,6260.45,4683.66,4958.92,34372591782,4.27,-0.1468,-0.1587,-0.1111,4710.97,4463.03,4215.08,33,-2.261,0.141,0.53,0,6128.04,4958.92,0.191,Negative,17,-0.004,Loss
2022-04,Tezos,XTZ,4958.92,6027.15,4735.57,5584.71,38106635750,4.99,0.1262,0.1188,0.0151,5305.48,5026.24,4747.01,64,-4.861,1.435,0.45,-0.126,6128.04,4958.92,0.089,Negative,16,-0.033,Profit
2022-05,Tezos,XTZ,5584.71,6796.7,5222.73,6270.51,6436207936,9.27,0.1228,0.1158,0.1379,5956.98,5643.46,5329.93,43,-0.598,-3.255,0.4,-0.264,6270.51,4958.92,0,Positive,23,-0.034,Profit
2022-06,Tezos,XTZ,6270.51,6758.66,5303.04,5724.1,27361594029,2.39,-0.0871,-0.0912,0.0508,5437.9,5151.69,4865.49,33,1.908,2.392,0.47,-0.154,6270.51,4958.92,0.087,Positive,23,0.054,Loss
2022-07,Tezos,XTZ,5724.1,6900.05,5385.47,6547.12,25291259593,4.51,0.1438,0.1343,0.1945,6219.76,5892.4,5565.05,44,0.833,2.792,0.58,-0.32,6547.12,4958.92,0,Positive,14,0.053,Profit
2022-08,Tezos,XTZ,6547.12,6945,4679.74,4895.81,49160807406,1.99,-0.2522,-0.2906,-0.0577,4651.02,4406.23,4161.44,65,-0.669,1.264,0.79,0,6547.12,4895.81,0.252,Negative,16,-0.055,Loss
2022-09,Tezos,XTZ,4895.81,5164.55,4745.25,4890.57,10966992331,9.71,-0.0011,-0.0011,-0.0587,4646.04,4401.52,4156.99,30,2.003,1.04,0.62,0,6547.12,4890.57,0.253,Negative,17,0.047,Loss
2022-10,Tezos,XTZ,4890.57,5758.22,4748.58,5243.24,48494332800,8.17,0.0721,0.0696,0.0134,4981.07,4718.91,4456.75,54,2.435,-2.775,0.58,-0.072,6547.12,4890.57,0.199,Positive,29,0.054,Profit
2022-11,Tezos,XTZ,5243.24,7129.8,4930.41,6562.9,8887310804,1.17,0.2517,0.2245,0.2651,6234.76,5906.61,5578.47,54,3.591,1.064,0.64,-0.342,6562.9,4890.57,0,Positive,19,-0.068,Profit
2022-12,Tezos,XTZ,6562.9,7100.11,5530.67,5962.31,33196893582,2.14,-0.0915,-0.096,0.1735,5664.2,5366.08,5067.96,39,1.156,0.485,0.24,-0.219,6562.9,4890.57,0.092,Negative,24,-0.017,Loss
2023-01,Tezos,XTZ,5962.31,6461.6,5816.99,6097.87,36161493697,3.44,0.0227,0.0225,0.1963,5792.98,5488.09,5183.19,50,-3.906,3.143,0.29,-0.247,6562.9,4890.57,0.071,Positive,24,0.072,Profit
2023-02,Tezos,XTZ,6097.87,6293.92,5178.34,5664,5814023888,8.62,-0.0712,-0.0738,0.1251,5380.8,5097.6,4814.4,50,1.864,-3.523,0.74,-0.158,6562.9,4890.57,0.137,Negative,6,0.066,Loss
2023-03,Tezos,XTZ,5664,7348.21,5284.88,6992.68,32759670709,1.19,0.2346,0.2107,0.3597,6643.04,6293.41,5943.77,30,4.156,3.657,0.69,-0.43,6992.68,4890.57,0,Negative,15,0.013,Profit
2023-04,Tezos,XTZ,6992.68,7391.87,5444.31,5813.37,43295247149,8.91,-0.1686,-0.1847,0.1911,5522.7,5232.03,4941.37,43,4.101,-2.017,0.21,-0.189,6992.68,4890.57,0.169,Positive,25,0.035,Loss
2023-05,Tezos,XTZ,5813.37,6895.1,5433.28,6491.41,3322210000,8.75,0.1166,0.1103,0.3077,6166.84,5842.27,5517.7,63,-2.65,0.176,0.51,-0.327,6992.68,4890.57,0.072,Negative,8,0.016,Profit
2023-06,Tezos,XTZ,6491.41,7680.21,6077.86,6991.96,16370000532,4.90,0.0771,0.0743,0.3848,6642.37,6292.77,5943.17,64,4.089,-3.59,0.24,-0.43,6992.68,4890.57,0,Negative,21,0.024,Profit
2023-07,Tezos,XTZ,6991.96,7348.61,6442.65,6696.81,22223269334,5.51,-0.0422,-0.0431,0.3426,6361.97,6027.13,5692.29,45,-3.05,1.614,0.65,-0.369,6992.68,4890.57,0.042,Positive,15,0.023,Loss
2023-08,Tezos,XTZ,6696.81,7479.12,6369.09,7135.1,39912081419,6.41,0.0654,0.0634,0.408,6778.35,6421.59,6064.84,61,-0.558,-2.24,0.57,-0.459,7135.1,4890.57,0,Negative,20,-0.072,Profit
2023-09,Tezos,XTZ,7135.1,7547.18,6423.73,7308.01,11582247397,1.66,0.0242,0.0239,0.4323,6942.61,6577.21,6211.81,46,1.796,-0.451,0.25,-0.494,7308.01,4890.57,0,Positive,30,0.032,Profit
2023-10,Tezos,XTZ,7308.01,8147.11,6745.77,7979.06,26311699984,1.04,0.0918,0.0879,0.5241,7580.11,7181.16,6782.21,62,-3.165,-2.858,0.26,-0.632,7979.06,4890.57,0,Positive,5,0.066,Profit
2023-11,Tezos,XTZ,7979.06,9315.89,7269.79,8839.07,38096110666,8.20,0.1078,0.1024,0.6319,8397.11,7955.16,7513.21,35,-3.43,0.015,0.75,-0.807,8839.07,4890.57,0,Positive,28,-0.034,Profit
2023-12,Tezos,XTZ,8839.07,9153.04,6540.82,6846.86,40326639340,2.47,-0.2254,-0.2554,0.4065,6504.51,6162.17,5819.83,64,2.366,-2.533,0.3,-0.4,8839.07,4890.57,0.225,Negative,12,0.072,Loss
2024-01,Tezos,XTZ,6846.86,8181.93,6632.08,7710.42,5361811457,1.40,0.1261,0.1188,0.5326,7324.9,6939.38,6553.86,33,-1.183,0.931,0.55,-0.577,8839.07,4890.57,0.128,Positive,6,0.07,Profit
2024-02,Tezos,XTZ,7710.42,8299.26,5929.26,6571.13,18184865611,7.60,-0.1478,-0.1599,0.3849,6242.58,5914.02,5585.46,40,-4.121,-2.65,0.53,-0.344,8839.07,4890.57,0.257,Positive,18,-0.067,Loss
2024-03,Tezos,XTZ,6571.13,7667.3,6257.21,7065.71,14826589939,7.96,0.0753,0.0726,0.4601,6712.42,6359.14,6005.85,33,-1.923,0.006,0.29,-0.445,8839.07,4890.57,0.201,Positive,26,-0.057,Profit
2024-04,Tezos,XTZ,7065.71,7362.57,6222.63,6757.66,3117867968,3.96,-0.0436,-0.0446,0.4165,6419.78,6081.89,5744.01,51,-4.185,-0.721,0.35,-0.382,8839.07,4890.57,0.235,Positive,27,-0.053,Loss
2024-05,Tezos,XTZ,6757.66,7258.46,5856.15,6278.66,36348077124,9.24,-0.0709,-0.0735,0.3456,5964.73,5650.8,5336.87,46,-0.836,1.701,0.47,-0.284,8839.07,4890.57,0.29,Positive,18,-0.013,Loss
2024-06,Tezos,XTZ,6278.66,6945.72,5909.86,6528.51,47428758164,1.27,0.0398,0.039,0.3854,6202.08,5875.66,5549.23,64,-2.473,2.274,0.4,-0.335,8839.07,4890.57,0.261,Positive,24,-0.03,Profit
2024-07,Tezos,XTZ,6528.51,7027.42,5949.47,6513.03,42575614095,4.57,-0.0024,-0.0024,0.3831,6187.38,5861.73,5536.08,68,-0.202,-1.317,0.52,-0.332,8839.07,4890.57,0.263,Positive,14,-0.009,Loss
2024-08,Tezos,XTZ,6513.03,7156.03,6008.63,6441.52,22377320296,6.60,-0.011,-0.011,0.3721,6119.44,5797.37,5475.29,41,-0.34,1.29,0.7,-0.317,8839.07,4890.57,0.271,Positive,31,0.017,Loss
2024-09,Tezos,XTZ,6441.52,7357.76,6267.21,7165.42,21754858040,7.83,0.1124,0.1065,0.4845,6807.15,6448.88,6090.61,32,-0.78,3.553,0.55,-0.465,8839.07,4890.57,0.189,Negative,26,-0.004,Profit
